order_id,customer_name,customer_city,restaurant_name,restaurant_city,primary_cuisine,order_date,order_time_slot,veg_season_tag,is_veg_order,item_count,gross_amount,discount_pct,discount_amount,delivery_fee,final_amount,delivery_time_min,rating_given,etl_status
110686,Nandhini Babu 258,Chennai,Hotel Raaj Bhaavan,Chennai (Nungambakkam),South Indian,2025-08-06,Afternoon,Shravan,1,2,120.0,15,18.0,30.0,132.0,26,5.0,CLEANED_DEDUPLICATED
110687,Priya Swaminathan 1042,Chennai,Sangeetha Veg Restaurant,Chennai (Poonamallee),South Indian,2025-08-06,Evening,Shravan,1,3,580.0,15,87.0,0.0,493.0,30,4.0,CLEANED_DEDUPLICATED
110688,Ananya Mudaliar 1270,Chennai,THE NEW BOX,Chennai (Purasawalkam),Chinese,2025-08-06,Afternoon,Shravan,1,4,1060.0,15,159.0,0.0,901.0,43,5.0,CLEANED_DEDUPLICATED
110689,Venkatesh Swaminathan 717,Chennai,Sangeetha Veg Restaurant,Chennai (Poonamallee),South Indian,2025-08-06,Evening,Shravan,1,4,934.0,15,140.1,0.0,793.9,31,4.0,CLEANED_DEDUPLICATED
110690,Suresh Kumar 1811,Chennai,Karaikkudi Chettinadu,Chennai (Poonamallee),South Indian,2025-08-06,Afternoon,Shravan,0,3,720.0,15,108.0,0.0,612.0,41,5.0,CLEANED_DEDUPLICATED
110691,Aravind Kumar 1821,Chennai,Lassi Coruscoa,Chennai (Mogappair),Desserts,2025-08-06,Evening,Shravan,1,6,940.0,15,141.0,0.0,799.0,19,5.0,CLEANED_DEDUPLICATED
110692,Vijay Natarajan 229,Chennai,Karaikkudi Chettinadu,Chennai (Poonamallee),South Indian,2025-08-06,Afternoon,Shravan,0,2,180.0,15,27.0,30.0,183.0,28,5.0,CLEANED_DEDUPLICATED
110694,Divya Swaminathan 492,Chennai,Taj Restaurant,Chennai (Poonamallee),North Indian,2025-08-06,Afternoon,Shravan,0,3,570.0,15,85.5,0.0,484.5,26,5.0,CLEANED_DEDUPLICATED
110695,Rajesh Mudaliar 555,Chennai,THE NEW BOX,Chennai (Purasawalkam),Chinese,2025-08-06,Evening,Shravan,1,2,1180.0,15,177.0,0.0,1003.0,23,4.0,CLEANED_DEDUPLICATED
110696,Priya Swaminathan 442,Chennai,Karaikkudi Chettinadu,Chennai (Poonamallee),South Indian,2025-08-07,Afternoon,Shravan,0,2,395.0,15,59.25,0.0,335.75,39,5.0,CLEANED_DEDUPLICATED
110697,Priya Swaminathan 902,Chennai,BUHARI,Chennai (Mylapore),Biryani,2025-08-07,Afternoon,Shravan,1,3,527.0,15,79.05,0.0,447.95,18,4.0,CLEANED_DEDUPLICATED
110698,Ananya Mudaliar 2090,Chennai,Sangeetha Veg Restaurant,Chennai (Poonamallee),South Indian,2025-08-07,Afternoon,Shravan,1,4,670.0,15,100.5,0.0,569.5,45,4.0,CLEANED_DEDUPLICATED
110699,Ramesh Swaminathan 1367,Chennai,PARFAIT CAKES N BAKES,Chennai (Annanagar),Bakery,2025-08-07,Afternoon,Shravan,0,6,2953.39,15,443.01,0.0,2510.38,37,4.0,CLEANED_DEDUPLICATED
110700,Ananya Mudaliar 830,Chennai,Masaledaar Desi Rasoi,Chennai (Egmore),North Indian,2025-08-07,Evening,Shravan,1,2,340.0,15,51.0,0.0,289.0,21,4.0,CLEANED_DEDUPLICATED
110701,Nandhini Babu 1158,Chennai,THE NEW BOX,Chennai (Purasawalkam),Chinese,2025-08-07,Afternoon,Shravan,1,3,1180.0,15,177.0,0.0,1003.0,39,5.0,CLEANED_DEDUPLICATED
110702,Santhosh Natarajan 1539,Chennai,Hotel Shiva Sagar,Chennai (Purasawalkam),North Indian,2025-08-07,Morning,Shravan,1,2,336.0,15,50.4,0.0,285.6,39,4.0,CLEANED_DEDUPLICATED
110703,Nandhini Babu 378,Chennai,Royal Sandwich,Chennai (Guindy),Juices,2025-08-07,Morning,Shravan,0,5,677.0,15,101.55,0.0,575.45,45,4.0,CLEANED_DEDUPLICATED
110704,Divya Swaminathan 1172,Chennai,PARFAIT CAKES N BAKES,Chennai (Annanagar),Bakery,2025-08-07,Evening,Shravan,0,2,633.47,15,95.02,0.0,538.45,32,5.0,CLEANED_DEDUPLICATED
110705,Divya Swaminathan 1092,Chennai,PARFAIT CAKES N BAKES,Chennai (Annanagar),Bakery,2025-08-07,Evening,Shravan,0,2,1057.2,15,158.58,0.0,898.62,25,4.0,CLEANED_DEDUPLICATED
110707,Ananya Mudaliar 190,Chennai,Sangeetha Veg Restaurant,Chennai (Poonamallee),South Indian,2025-08-07,Afternoon,Shravan,1,2,373.0,15,55.95,0.0,317.05,39,4.0,CLEANED_DEDUPLICATED
110708,Nandhini Babu 1798,Chennai,Victuals,Chennai (Poonamallee),Beverages,2025-08-07,Evening,Shravan,0,3,466.0,15,69.9,0.0,396.1,23,4.0,CLEANED_DEDUPLICATED
110709,Ananya Mudaliar 230,Chennai,BUHARI,Chennai (Mylapore),Biryani,2025-08-07,Morning,Shravan,0,6,1342.0,15,201.3,0.0,1140.7,32,5.0,CLEANED_DEDUPLICATED
110710,Kavitha Kumar 156,Chennai,THE NEW BOX,Chennai (Purasawalkam),Chinese,2025-08-07,Evening,Shravan,1,4,1180.0,15,177.0,0.0,1003.0,43,5.0,CLEANED_DEDUPLICATED
110711,Swetha Mudaliar 1300,Chennai,Hotel Raaj Bhaavan,Chennai (Nungambakkam),South Indian,2025-08-07,Afternoon,Shravan,1,2,290.0,15,43.5,30.0,276.5,30,5.0,CLEANED_DEDUPLICATED
110712,Priya Swaminathan 1582,Chennai,Royal Sandwich,Chennai (Guindy),Juices,2025-08-07,Evening,Shravan,0,5,698.0,15,104.7,0.0,593.3,22,5.0,CLEANED_DEDUPLICATED
110713,Deepa Natarajan 364,Chennai,Masaledaar Desi Rasoi,Chennai (Egmore),North Indian,2025-08-07,Evening,Shravan,1,3,480.0,15,72.0,0.0,408.0,24,5.0,CLEANED_DEDUPLICATED
110714,Priya Swaminathan 1282,Chennai,Guest Hotel,Chennai (Purasawalkam),South Indian,2025-08-07,Afternoon,Shravan,1,1,189.0,15,28.35,30.0,190.65,26,5.0,CLEANED_DEDUPLICATED
110715,Divya Swaminathan 2192,Chennai,Guest Hotel,Chennai (Purasawalkam),South Indian,2025-08-07,Afternoon,Shravan,1,4,394.0,15,59.1,0.0,334.9,23,4.0,CLEANED_DEDUPLICATED
110718,Meena Natarajan 554,Chennai,THE NEW BOX,Chennai (Purasawalkam),Chinese,2025-08-07,Evening,Shravan,1,4,800.0,15,120.0,0.0,680.0,37,5.0,CLEANED_DEDUPLICATED
110719,Ananya Mudaliar 750,Chennai,THE NEW BOX,Chennai (Purasawalkam),Chinese,2025-08-07,Morning,Shravan,1,1,275.0,15,41.25,30.0,263.75,21,5.0,CLEANED_DEDUPLICATED
110720,Swetha Mudaliar 1740,Chennai,Victuals,Chennai (Poonamallee),Beverages,2025-08-07,Morning,Shravan,0,2,322.0,15,48.3,0.0,273.7,20,3.0,CLEANED_DEDUPLICATED
110721,Ananya Mudaliar 2170,Chennai,Masaledaar Desi Rasoi,Chennai (Egmore),North Indian,2025-08-07,Evening,Shravan,1,2,310.0,15,46.5,0.0,263.5,46,4.0,CLEANED_DEDUPLICATED
110722,Priya Swaminathan 1942,Chennai,Taj Restaurant,Chennai (Poonamallee),North Indian,2025-08-07,Afternoon,Shravan,0,3,330.0,15,49.5,0.0,280.5,29,4.0,CLEANED_DEDUPLICATED
110723,Venkatesh Swaminathan 1157,Chennai,Hotel Shiva Sagar,Chennai (Purasawalkam),North Indian,2025-08-07,Evening,Shravan,1,4,414.0,15,62.1,0.0,351.9,22,5.0,CLEANED_DEDUPLICATED
110725,Siddharth Mudaliar 1585,Chennai,Karaikkudi Chettinadu,Chennai (Poonamallee),South Indian,2025-08-07,Evening,Shravan,0,2,565.0,15,84.75,0.0,480.25,26,4.0,CLEANED_DEDUPLICATED
110726,Ramesh Swaminathan 1427,Chennai,THE NEW BOX,Chennai (Purasawalkam),Chinese,2025-08-07,Morning,Shravan,1,1,300.0,15,45.0,30.0,285.0,30,4.0,CLEANED_DEDUPLICATED
110727,Santhosh Natarajan 759,Chennai,THE NEW BOX,Chennai (Purasawalkam),Chinese,2025-08-07,Evening,Shravan,1,2,360.0,15,54.0,0.0,306.0,44,5.0,CLEANED_DEDUPLICATED
110729,Priya Swaminathan 442,Chennai,Victuals,Chennai (Poonamallee),Beverages,2025-08-07,Morning,Shravan,1,4,396.0,15,59.4,0.0,336.6,39,5.0,CLEANED_DEDUPLICATED
110730,Ramesh Swaminathan 1367,Chennai,Karaikkudi Chettinadu,Chennai (Poonamallee),South Indian,2025-08-07,Afternoon,Shravan,0,4,1005.0,15,150.75,0.0,854.25,39,4.0,CLEANED_DEDUPLICATED
110731,Vijay Natarajan 2249,Chennai,THE NEW BOX,Chennai (Purasawalkam),Chinese,2025-08-07,Evening,Shravan,1,2,600.0,15,90.0,0.0,510.0,22,4.0,CLEANED_DEDUPLICATED
110732,Karthik Babu 643,Chennai,LAKSHMI RESTAURANT,Chennai (Poonamallee),Indian,2025-08-07,Afternoon,Shravan,0,3,830.0,15,124.5,0.0,705.5,37,4.0,CLEANED_DEDUPLICATED
110733,Lakshmi Babu 1048,Chennai,Taj Restaurant,Chennai (Poonamallee),North Indian,2025-08-07,Night,Shravan,1,2,280.0,15,42.0,30.0,268.0,43,5.0,CLEANED_DEDUPLICATED
110734,Santhosh Natarajan 2059,Chennai,THE NEW BOX,Chennai (Purasawalkam),Chinese,2025-08-07,Night,Shravan,1,1,420.0,15,63.0,0.0,357.0,41,4.0,CLEANED_DEDUPLICATED
110735,Suresh Kumar 1591,Chennai,LAKSHMI RESTAURANT,Chennai (Poonamallee),Indian,2025-08-07,Afternoon,Shravan,0,4,620.0,15,93.0,0.0,527.0,32,5.0,CLEANED_DEDUPLICATED
110736,Santhosh Natarajan 339,Chennai,BUHARI,Chennai (Mylapore),Biryani,2025-08-07,Afternoon,Shravan,0,1,319.0,15,47.85,0.0,271.15,23,4.0,CLEANED_DEDUPLICATED
110737,Divya Swaminathan 1792,Chennai,Taj Restaurant,Chennai (Poonamallee),North Indian,2025-08-07,Afternoon,Shravan,1,2,85.0,15,12.75,30.0,102.25,36,4.0,CLEANED_DEDUPLICATED
110738,Ganesh Babu 1373,Chennai,THE NEW BOX,Chennai (Purasawalkam),Chinese,2025-08-07,Morning,Shravan,1,3,760.0,15,114.0,0.0,646.0,23,4.0,CLEANED_DEDUPLICATED
110739,Aravind Kumar 341,Chennai,Karaikkudi Chettinadu,Chennai (Poonamallee),South Indian,2025-08-07,Night,Shravan,0,2,345.0,15,51.75,0.0,293.25,40,3.0,CLEANED_DEDUPLICATED
110740,Santhosh Natarajan 479,Chennai,Guest Hotel,Chennai (Purasawalkam),South Indian,2025-08-07,Afternoon,Shravan,1,2,399.0,15,59.85,0.0,339.15,21,5.0,CLEANED_DEDUPLICATED
110742,Kavitha Kumar 1976,Chennai,Masaledaar Desi Rasoi,Chennai (Egmore),North Indian,2025-08-07,Afternoon,Shravan,1,3,730.0,15,109.5,0.0,620.5,28,5.0,CLEANED_DEDUPLICATED
110743,Priya Swaminathan 282,Chennai,Masaledaar Desi Rasoi,Chennai (Egmore),North Indian,2025-08-07,Evening,Shravan,1,2,720.0,15,108.0,0.0,612.0,19,5.0,CLEANED_DEDUPLICATED
110744,Aravind Kumar 1941,Chennai,Victuals,Chennai (Poonamallee),Beverages,2025-08-07,Night,Shravan,0,2,281.0,15,42.15,30.0,268.85,27,4.0,CLEANED_DEDUPLICATED
110745,Kavitha Kumar 1056,Chennai,THE NEW BOX,Chennai (Purasawalkam),Chinese,2025-08-07,Evening,Shravan,1,3,1080.0,15,162.0,0.0,918.0,20,4.0,CLEANED_DEDUPLICATED
110746,Ramesh Swaminathan 1367,Chennai,Victuals,Chennai (Poonamallee),Beverages,2025-08-07,Morning,Shravan,0,4,526.0,15,78.9,0.0,447.1,22,5.0,CLEANED_DEDUPLICATED
110747,Kavitha Kumar 2176,Chennai,Hotel Raaj Bhaavan,Chennai (Nungambakkam),South Indian,2025-08-08,Afternoon,Shravan,1,4,275.0,15,41.25,30.0,263.75,22,4.0,CLEANED_DEDUPLICATED
110750,Priya Swaminathan 422,Chennai,Royal Sandwich,Chennai (Guindy),Juices,2025-08-08,Morning,Shravan,0,5,631.0,15,94.65,0.0,536.35,29,4.0,CLEANED_DEDUPLICATED
110751,Ganesh Babu 2173,Chennai,Hotel Raaj Bhaavan,Chennai (Nungambakkam),South Indian,2025-08-08,Night,Shravan,1,4,530.0,15,79.5,0.0,450.5,28,5.0,CLEANED_DEDUPLICATED
110752,Priya Swaminathan 1542,Chennai,Victuals,Chennai (Poonamallee),Beverages,2025-08-08,Evening,Shravan,0,1,148.0,15,22.2,30.0,155.8,25,4.0,CLEANED_DEDUPLICATED
110753,Santhosh Natarajan 379,Chennai,Liza Restaurant (Halal),Chennai (Purasawalkam),Arabian,2025-08-08,Afternoon,Shravan,0,3,794.0,15,119.1,0.0,674.9,36,5.0,CLEANED_DEDUPLICATED
110754,Bhavana Kumar 746,Chennai,Hotel Raaj Bhaavan,Chennai (Nungambakkam),South Indian,2025-08-08,Afternoon,Shravan,1,2,250.0,15,37.5,30.0,242.5,31,4.0,CLEANED_DEDUPLICATED
110755,Swetha Mudaliar 1900,Chennai,LAKSHMI RESTAURANT,Chennai (Poonamallee),Indian,2025-08-08,Evening,Shravan,0,4,670.0,15,100.5,0.0,569.5,25,3.0,CLEANED_DEDUPLICATED
110756,Ganesh Babu 1693,Chennai,Hotel Shiva Sagar,Chennai (Purasawalkam),North Indian,2025-08-08,Evening,Shravan,1,4,302.0,15,45.3,0.0,256.7,35,4.0,CLEANED_DEDUPLICATED
110757,Rajesh Mudaliar 895,Chennai,Victuals,Chennai (Poonamallee),Beverages,2025-08-08,Afternoon,Shravan,0,6,574.0,15,86.1,0.0,487.9,43,3.0,CLEANED_DEDUPLICATED
110758,Karthik Babu 2063,Chennai,THE NEW BOX,Chennai (Purasawalkam),Chinese,2025-08-08,Morning,Shravan,1,4,1940.0,15,291.0,0.0,1649.0,40,3.0,CLEANED_DEDUPLICATED
110759,Suresh Kumar 1591,Chennai,Victuals,Chennai (Poonamallee),Beverages,2025-08-08,Afternoon,Shravan,1,1,84.0,15,12.6,30.0,101.4,39,5.0,CLEANED_DEDUPLICATED
110760,Karthik Babu 423,Chennai,Hotel Raaj Bhaavan,Chennai (Nungambakkam),South Indian,2025-08-08,Evening,Shravan,1,3,440.0,15,66.0,0.0,374.0,32,5.0,CLEANED_DEDUPLICATED
110761,Suresh Kumar 311,Chennai,Karaikkudi Chettinadu,Chennai (Poonamallee),South Indian,2025-08-08,Night,Shravan,0,4,565.0,15,84.75,0.0,480.25,43,4.0,CLEANED_DEDUPLICATED
110762,Nandhini Babu 278,Chennai,Victuals,Chennai (Poonamallee),Beverages,2025-08-08,Afternoon,Shravan,0,5,913.0,15,136.95,0.0,776.05,23,3.0,CLEANED_DEDUPLICATED
110763,Swetha Mudaliar 1900,Chennai,THE NEW BOX,Chennai (Purasawalkam),Chinese,2025-08-08,Evening,Shravan,1,4,1160.0,15,174.0,0.0,986.0,46,3.0,CLEANED_DEDUPLICATED
110764,Rajesh Mudaliar 555,Chennai,Taj Restaurant,Chennai (Poonamallee),North Indian,2025-08-08,Evening,Shravan,0,4,670.0,15,100.5,0.0,569.5,43,5.0,CLEANED_DEDUPLICATED
110765,Divya Swaminathan 1792,Chennai,Victuals,Chennai (Poonamallee),Beverages,2025-08-08,Morning,Shravan,0,4,444.0,15,66.6,0.0,377.4,35,4.0,CLEANED_DEDUPLICATED
110766,Venkatesh Swaminathan 1457,Chennai,Hotel Shiva Sagar,Chennai (Purasawalkam),North Indian,2025-08-08,Afternoon,Shravan,1,3,320.0,15,48.0,0.0,272.0,44,5.0,CLEANED_DEDUPLICATED
110767,Ananya Mudaliar 970,Chennai,Royal Sandwich,Chennai (Guindy),Juices,2025-08-08,Evening,Shravan,0,3,1427.0,15,214.05,0.0,1212.95,44,3.0,CLEANED_DEDUPLICATED
110768,Suresh Kumar 711,Chennai,LAKSHMI RESTAURANT,Chennai (Poonamallee),Indian,2025-08-08,Morning,Shravan,0,3,480.0,15,72.0,0.0,408.0,25,4.0,CLEANED_DEDUPLICATED
110769,Karthik Babu 2003,Chennai,LAKSHMI RESTAURANT,Chennai (Poonamallee),Indian,2025-08-08,Evening,Shravan,0,1,210.0,15,31.5,30.0,208.5,26,4.0,CLEANED_DEDUPLICATED
110770,Meena Natarajan 894,Chennai,Royal Sandwich,Chennai (Guindy),Juices,2025-08-08,Afternoon,Shravan,1,5,543.0,15,81.45,0.0,461.55,42,3.0,CLEANED_DEDUPLICATED
110771,Divya Swaminathan 1792,Chennai,BUHARI,Chennai (Mylapore),Biryani,2025-08-08,Evening,Shravan,0,3,866.0,15,129.9,0.0,736.1,46,5.0,CLEANED_DEDUPLICATED
110772,Ganesh Babu 1273,Chennai,Karaikkudi Chettinadu,Chennai (Poonamallee),South Indian,2025-08-08,Morning,Shravan,1,1,258.0,15,38.7,30.0,249.3,38,4.0,CLEANED_DEDUPLICATED
110773,Santhosh Natarajan 1539,Chennai,Sangeetha Veg Restaurant,Chennai (Poonamallee),South Indian,2025-08-08,Morning,Shravan,1,3,528.0,15,79.2,0.0,448.8,31,4.0,CLEANED_DEDUPLICATED
110776,Suresh Kumar 1851,Chennai,PARFAIT CAKES N BAKES,Chennai (Annanagar),Bakery,2025-08-08,Evening,Shravan,0,2,1141.95,15,171.29,0.0,970.66,33,4.0,CLEANED_DEDUPLICATED
110777,Ananya Mudaliar 110,Chennai,BUHARI,Chennai (Mylapore),Biryani,2025-08-08,Afternoon,Shravan,0,3,783.0,15,117.45,0.0,665.55,28,5.0,CLEANED_DEDUPLICATED
110778,Vijay Natarajan 1249,Chennai,BUHARI,Chennai (Mylapore),Biryani,2025-08-08,Night,Shravan,1,1,159.0,15,23.85,30.0,165.15,38,4.0,CLEANED_DEDUPLICATED
110779,Bhavana Kumar 2146,Chennai,Liza Restaurant (Halal),Chennai (Purasawalkam),Arabian,2025-08-08,Afternoon,Shravan,0,2,378.0,15,56.7,0.0,321.3,30,5.0,CLEANED_DEDUPLICATED
110780,Lakshmi Babu 1848,Chennai,PARFAIT CAKES N BAKES,Chennai (Annanagar),Bakery,2025-08-08,Afternoon,Shravan,1,2,1093.22,15,163.98,0.0,929.24,37,5.0,CLEANED_DEDUPLICATED
110781,Swetha Mudaliar 1440,Chennai,Guest Hotel,Chennai (Purasawalkam),South Indian,2025-08-08,Night,Shravan,1,4,374.0,15,56.1,0.0,317.9,18,4.0,CLEANED_DEDUPLICATED
110782,Rajesh Mudaliar 1115,Chennai,PARFAIT CAKES N BAKES,Chennai (Annanagar),Bakery,2025-08-08,Night,Shravan,0,2,1565.68,15,234.85,0.0,1330.83,24,5.0,CLEANED_DEDUPLICATED
110783,Ananya Mudaliar 290,Chennai,THE NEW BOX,Chennai (Purasawalkam),Chinese,2025-08-08,Afternoon,Shravan,1,3,770.0,15,115.5,0.0,654.5,39,4.0,CLEANED_DEDUPLICATED
110784,Meena Natarajan 554,Chennai,Liza Restaurant (Halal),Chennai (Purasawalkam),Arabian,2025-08-08,Night,Shravan,0,4,1102.0,15,165.3,0.0,936.7,35,4.0,CLEANED_DEDUPLICATED
110785,Rajesh Mudaliar 1095,Chennai,Sangeetha Veg Restaurant,Chennai (Poonamallee),South Indian,2025-08-08,Afternoon,Shravan,1,3,521.0,15,78.15,0.0,442.85,20,5.0,CLEANED_DEDUPLICATED
110786,Karthik Babu 1263,Chennai,Taj Restaurant,Chennai (Poonamallee),North Indian,2025-08-08,Evening,Shravan,0,3,765.0,15,114.75,0.0,650.25,32,4.0,CLEANED_DEDUPLICATED
110788,Divya Swaminathan 952,Chennai,Royal Sandwich,Chennai (Guindy),Juices,2025-08-08,Evening,Shravan,0,5,802.0,15,120.3,0.0,681.7,25,4.0,CLEANED_DEDUPLICATED
110789,Meena Natarajan 554,Chennai,BUHARI,Chennai (Mylapore),Biryani,2025-08-08,Night,Shravan,0,5,885.0,15,132.75,0.0,752.25,18,4.0,CLEANED_DEDUPLICATED
110791,Suresh Kumar 1471,Chennai,Sangeetha Veg Restaurant,Chennai (Poonamallee),South Indian,2025-08-08,Afternoon,Shravan,1,5,789.0,15,118.35,0.0,670.65,40,3.0,CLEANED_DEDUPLICATED
110792,Santhosh Natarajan 1999,Chennai,Guest Hotel,Chennai (Purasawalkam),South Indian,2025-08-08,Afternoon,Shravan,1,2,214.0,15,32.1,30.0,211.9,30,5.0,CLEANED_DEDUPLICATED
110793,Siddharth Mudaliar 1925,Chennai,THE NEW BOX,Chennai (Purasawalkam),Chinese,2025-08-08,Morning,Shravan,1,3,1440.0,15,216.0,0.0,1224.0,24,4.0,CLEANED_DEDUPLICATED
110794,Meena Natarajan 1694,Chennai,Sangeetha Veg Restaurant,Chennai (Poonamallee),South Indian,2025-08-08,Afternoon,Shravan,1,1,95.0,15,14.25,30.0,110.75,44,5.0,CLEANED_DEDUPLICATED
110795,Deepa Natarajan 1284,Chennai,THE NEW BOX,Chennai (Purasawalkam),Chinese,2025-08-08,Evening,Shravan,1,2,340.0,15,51.0,0.0,289.0,29,5.0,CLEANED_DEDUPLICATED
110796,Priya Swaminathan 1942,Chennai,Hotel Shiva Sagar,Chennai (Purasawalkam),North Indian,2025-08-08,Morning,Shravan,1,4,477.0,15,71.55,0.0,405.45,31,4.0,CLEANED_DEDUPLICATED
110797,Venkatesh Swaminathan 357,Chennai,PARFAIT CAKES N BAKES,Chennai (Annanagar),Bakery,2025-08-09,Night,Shravan,0,4,1302.97,15,195.45,0.0,1107.52,44,5.0,CLEANED_DEDUPLICATED
110798,Ananya Mudaliar 250,Chennai,Victuals,Chennai (Poonamallee),Beverages,2025-08-09,Afternoon,Shravan,1,4,396.0,15,59.4,0.0,336.6,21,5.0,CLEANED_DEDUPLICATED
110799,Karthik Babu 2103,Chennai,Royal Sandwich,Chennai (Guindy),Juices,2025-08-09,Night,Shravan,0,4,558.0,15,83.7,0.0,474.3,41,5.0,CLEANED_DEDUPLICATED
110800,Venkatesh Swaminathan 257,Chennai,LAKSHMI RESTAURANT,Chennai (Poonamallee),Indian,2025-08-09,Afternoon,Shravan,0,4,650.0,15,97.5,0.0,552.5,27,4.0,CLEANED_DEDUPLICATED
110801,Swetha Mudaliar 1360,Chennai,Guest Hotel,Chennai (Purasawalkam),South Indian,2025-08-09,Morning,Shravan,1,2,224.0,15,33.6,30.0,220.4,27,3.0,CLEANED_DEDUPLICATED
110802,Ananya Mudaliar 1030,Chennai,Royal Sandwich,Chennai (Guindy),Juices,2025-08-09,Afternoon,Shravan,0,2,339.0,15,50.85,0.0,288.15,40,4.0,CLEANED_DEDUPLICATED
110803,Kavitha Kumar 1336,Chennai,Victuals,Chennai (Poonamallee),Beverages,2025-08-09,Evening,Shravan,0,2,248.0,15,37.2,30.0,240.8,36,4.0,CLEANED_DEDUPLICATED
110805,Santhosh Natarajan 719,Chennai,Hotel Shiva Sagar,Chennai (Purasawalkam),North Indian,2025-08-09,Evening,Shravan,1,3,612.0,15,91.8,0.0,520.2,29,3.0,CLEANED_DEDUPLICATED
110806,Lakshmi Babu 1448,Chennai,PARFAIT CAKES N BAKES,Chennai (Annanagar),Bakery,2025-08-09,Night,Shravan,0,3,1141.95,15,171.29,0.0,970.66,24,4.0,CLEANED_DEDUPLICATED
110807,Nandhini Babu 978,Chennai,BUHARI,Chennai (Mylapore),Biryani,2025-08-09,Afternoon,Shravan,0,6,1106.0,15,165.9,0.0,940.1,41,5.0,CLEANED_DEDUPLICATED
110808,Karthik Babu 2163,Chennai,PARFAIT CAKES N BAKES,Chennai (Annanagar),Bakery,2025-08-09,Evening,Shravan,1,2,199.15,15,29.87,30.0,199.28,47,4.0,CLEANED_DEDUPLICATED
110809,Rajesh Mudaliar 495,Chennai,BUHARI,Chennai (Mylapore),Biryani,2025-08-09,Evening,Shravan,0,2,504.0,15,75.6,0.0,428.4,46,5.0,CLEANED_DEDUPLICATED
110810,Divya Swaminathan 1792,Chennai,Taj Restaurant,Chennai (Poonamallee),North Indian,2025-08-09,Afternoon,Shravan,1,1,210.0,15,31.5,30.0,208.5,40,4.0,CLEANED_DEDUPLICATED
110811,Vijay Natarajan 1949,Chennai,Liza Restaurant (Halal),Chennai (Purasawalkam),Arabian,2025-08-09,Evening,Shravan,0,3,631.0,15,94.65,0.0,536.35,26,5.0,CLEANED_DEDUPLICATED
110812,Ganesh Babu 353,Chennai,Victuals,Chennai (Poonamallee),Beverages,2025-08-09,Evening,Shravan,1,3,386.0,15,57.9,0.0,328.1,24,4.0,CLEANED_DEDUPLICATED
110813,Venkatesh Swaminathan 1517,Chennai,BUHARI,Chennai (Mylapore),Biryani,2025-08-09,Night,Shravan,0,4,1115.0,15,167.25,0.0,947.75,42,5.0,CLEANED_DEDUPLICATED
110815,Santhosh Natarajan 1639,Chennai,BUHARI,Chennai (Mylapore),Biryani,2025-08-09,Morning,Shravan,0,2,328.0,15,49.2,0.0,278.8,24,5.0,CLEANED_DEDUPLICATED
110816,Kavitha Kumar 416,Chennai,BUHARI,Chennai (Mylapore),Biryani,2025-08-09,Night,Shravan,1,1,169.0,15,25.35,30.0,173.65,36,3.0,CLEANED_DEDUPLICATED
110817,Venkatesh Swaminathan 1017,Chennai,Sangeetha Veg Restaurant,Chennai (Poonamallee),South Indian,2025-08-09,Night,Shravan,1,5,841.0,15,126.15,0.0,714.85,41,5.0,CLEANED_DEDUPLICATED
110818,Priya Swaminathan 1782,Chennai,Karaikkudi Chettinadu,Chennai (Poonamallee),South Indian,2025-08-09,Afternoon,Shravan,0,3,775.0,15,116.25,0.0,658.75,47,5.0,CLEANED_DEDUPLICATED
110819,Rajesh Mudaliar 2015,Chennai,Guest Hotel,Chennai (Purasawalkam),South Indian,2025-08-09,Night,Shravan,1,2,300.0,15,45.0,30.0,285.0,19,3.0,CLEANED_DEDUPLICATED
110820,Ganesh Babu 533,Chennai,Victuals,Chennai (Poonamallee),Beverages,2025-08-09,Afternoon,Shravan,1,2,213.0,15,31.95,30.0,211.05,28,4.0,CLEANED_DEDUPLICATED
110821,Ganesh Babu 1373,Chennai,LAKSHMI RESTAURANT,Chennai (Poonamallee),Indian,2025-08-09,Evening,Shravan,0,4,660.0,15,99.0,0.0,561.0,27,5.0,CLEANED_DEDUPLICATED
110822,Meena Natarajan 554,Chennai,Guest Hotel,Chennai (Purasawalkam),South Indian,2025-08-09,Afternoon,Shravan,1,3,237.0,15,35.55,30.0,231.45,23,4.0,CLEANED_DEDUPLICATED
110823,Ganesh Babu 833,Chennai,BUHARI,Chennai (Mylapore),Biryani,2025-08-09,Evening,Shravan,0,6,1535.0,15,230.25,0.0,1304.75,35,5.0,CLEANED_DEDUPLICATED
110824,Ramesh Swaminathan 327,Chennai,Masaledaar Desi Rasoi,Chennai (Egmore),North Indian,2025-08-09,Morning,Shravan,1,2,440.0,15,66.0,0.0,374.0,25,3.0,CLEANED_DEDUPLICATED
110825,Swetha Mudaliar 1980,Chennai,Guest Hotel,Chennai (Purasawalkam),South Indian,2025-08-09,Morning,Shravan,1,3,335.0,15,50.25,0.0,284.75,31,4.0,CLEANED_DEDUPLICATED
110826,Swetha Mudaliar 720,Chennai,BUHARI,Chennai (Mylapore),Biryani,2025-08-09,Afternoon,Shravan,0,3,1002.0,15,150.3,0.0,851.7,33,4.0,CLEANED_DEDUPLICATED
110827,Rajesh Mudaliar 1935,Chennai,Victuals,Chennai (Poonamallee),Beverages,2025-08-09,Morning,Shravan,1,3,327.0,15,49.05,0.0,277.95,31,4.0,CLEANED_DEDUPLICATED
